,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
610,Entire area,174086.46338277805,4392.297830000176,5387329.351624441,4929.299999999999,subbasin,020403030304,12,020403030304,12,Isle of Wight Bay,MD,17512.4,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
611,Entire area,647826.12522197,35069.464871358294,10646440.331699416,20303.2,subbasin,0204030304,10,0204030304,10,Upper Chincoteague Bay,MD,86755.38,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
612,Entire area,239333.19981479654,3517.4607210375334,5196811.808374937,10776.6,subbasin,020403030401,12,020403030401,12,Newport Bay,MD,32236.48,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
613,Entire area,64438.84903171185,3858.599260944569,3532672.3223116896,2752.3999999999996,subbasin,020403030402,12,020403030402,12,Sinepuxent Bay,MD,12914.32,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
614,Entire area,310726.82724640524,25461.610957391127,1713144.5720828564,6774.2,subbasin,020403030403,12,020403030403,12,Robins Creek-Chincoteague Bay,MD,41604.58,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
615,Entire area,2123665.3527764236,154081.74167910466,6154674.666255316,26413.6,subbasin,0204030305,10,0204030305,10,Lower Chincoteague Bay,"MD,VA",122176.82,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
616,Entire area,1185018.771405057,143562.62590220853,2032055.2513581668,6371.8,subbasin,020403030501,12,020403030501,12,Calfpen Bay-Chincoteague Bay,"MD,VA",38493.64,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
617,Entire area,245646.30168299345,2439.465495238466,870234.0147431986,7212.5,subbasin,020403030502,12,020403030502,12,Swans Gut Creek-Chincoteague Bay,"MD,VA",28361.26,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
618,Entire area,181568.27939488052,7993.245640293171,2089769.2569638807,3716.1999999999994,subbasin,020403030503,12,020403030503,12,Assateague Channel,VA,17215.38,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
619,Entire area,511431.9230070999,86.3999677275504,1162558.0667507946,9113.1,subbasin,020403030504,12,020403030504,12,Chincoteague Inlet-Chincoteague Bay,VA,38106.54,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
620,Entire area,3891.1031775919914,213.01899504729673,1041886.0089055971,830.8,subbasin,020403030601,12,020403030601,12,Delaware Seashore State Park-Atlantic Ocean,"DE,NJ",54578.57,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
621,Entire area,0.0,0.0,0.0,0.5,subbasin,020403030602,12,020403030602,12,Fenwick Island-Atlantic Ocean,"DE,MD",48312.21,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
622,Entire area,239.48093275887572,10.366493310177793,89127.04534926373,918.8,subbasin,020403030603,12,020403030603,12,Assateague Island-Atlantic Ocean,"MD,VA",34409.0,2019_2019,"13737,93730",nhdhr,USEPA_1960_1990
623,Entire area,1087844.040157124,39285.49502621189,4303050.910311626,27929.9,subbasin,0204030401,10,0204030401,10,Metompkin Bay-Burtons Bay,VA,87114.94,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
624,Entire area,225596.89828270322,4.879331734177299,132889.72996894273,4844.800000000001,subbasin,020403040101,12,020403040101,12,Assawoman Inlet,VA,12869.25,2019_2019,"13737,93721",nhdhr,USEPA_1960_1990
625,Entire area,142087.58036146816,5301.547174451286,419307.2505462759,4312.3,subbasin,020403040102,12,020403040102,12,Gargathy Inlet,VA,11794.4,2019_2019,"13737,93721",nhdhr,USEPA_1960_1990
626,Entire area,271279.44585509953,3373.0237434247383,969096.8592317159,8339.5,subbasin,020403040103,12,020403040103,12,Metompkin Inlet,VA,24821.34,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
627,Entire area,448880.1156578531,30606.044776601688,2781757.0705646914,10433.299999999997,subbasin,020403040104,12,020403040104,12,Wachapreague Inlet,VA,37629.95,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
628,Entire area,782741.4417972437,1055.671081330529,1509490.4142036508,21827.6,subbasin,0204030402,10,0204030402,10,Machipongo River-Hog Island Bay,VA,105836.07,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
629,Entire area,556675.6094494527,2.496796852151975,153155.10106906324,4968.2,subbasin,020403040201,12,020403040201,12,Quinby Inlet,VA,32065.46,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
630,Entire area,101759.85157832902,1049.637470981281,1135527.5211550095,12389.4,subbasin,020403040202,12,020403040202,12,Machipongo River,VA,33393.41,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
631,Entire area,124305.98087281885,3.5368144062111666,220807.79874191096,4469.999999999999,subbasin,020403040203,12,020403040203,12,Great Machipongo Inlet,VA,40377.2,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
632,Entire area,115762.02774831706,52.90648718381704,668472.9365835574,17972.0,subbasin,0204030403,10,0204030403,10,Magothy Bay-Cobb Bay,VA,92215.13,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
633,Entire area,111958.330223407,30.335451980280805,228874.66283277085,6013.199999999999,subbasin,020403040301,12,020403040301,12,Mockhorn Bay-The Thorofare,VA,22549.06,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
634,Entire area,0.0,0.0,0.0,2619.3,subbasin,020403040302,12,020403040302,12,Sand Shoal Channel,VA,25163.84,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
635,Entire area,0.0,0.0,0.0,4116.0,subbasin,020403040303,12,020403040303,12,South Bay,VA,20932.11,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
636,Entire area,3803.6975249100633,22.571035203536237,439598.27375078655,5223.500000000001,subbasin,020403040304,12,020403040304,12,Smith Island Inlet-The Thorofare,VA,23570.12,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
637,Entire area,58.59533273974405,1.4386951134669002,16928.998904900687,120.10000000000001,subbasin,020403040401,12,020403040401,12,Metompkin Island-Atlantic Ocean,VA,26366.71,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
638,Entire area,0.0,0.0,0.0,135.8,subbasin,020403040402,12,020403040402,12,Parramore Island-Atlantic Ocean,VA,27585.24,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
639,Entire area,0.0,0.0,0.0,368.0,subbasin,020403040404,12,020403040404,12,Sand Shoal Inlet-Atlantic Ocean,VA,64328.86,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
640,Entire area,6445.442798348866,341.22701394837867,1394329.6268624733,1658.6000000000001,subbasin,020403040501,12,020403040501,12,Rudee Inlet-Atlantic Ocean,VA,14370.76,2019_2019,"13737,13740",nhdhr,USEPA_1960_1990
