,Source,Unit,Sediment,TotalN,TotalP,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
448,Loading Rates,kg/ha,78.07523133841109,1.877328132922306,0.09094545519587686,gwlfe,020401040301,12,020401040301,West Branch Neversink River,NY,22047.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
449,Mean Annual Concentration,mg/l,14.431737481629686,0.34701282745842577,0.01681072104474817,gwlfe,020401040301,12,020401040301,West Branch Neversink River,NY,22047.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
450,Mean Low-Flow Concentration,mg/l,22.38144181421326,0.3780637112901215,0.02622225726399014,gwlfe,020401040301,12,020401040301,West Branch Neversink River,NY,22047.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
451,Total Loads,kg,695423.8930543612,16721.54941275227,810.0602639751946,gwlfe,020401040301,12,020401040301,West Branch Neversink River,NY,22047.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
452,Loading Rates,kg/ha,65.68221503102545,1.7577254390060535,0.08707025433048941,gwlfe,020401040302,12,020401040302,East Branch Neversink River,NY,17638.55,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,94728"
453,Mean Annual Concentration,mg/l,13.016951089044971,0.3483473579066154,0.017255648905800794,gwlfe,020401040302,12,020401040302,East Branch Neversink River,NY,17638.55,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,94728"
454,Mean Low-Flow Concentration,mg/l,19.366917806041812,0.43180663590149004,0.043151502862679075,gwlfe,020401040302,12,020401040302,East Branch Neversink River,NY,17638.55,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,94728"
455,Total Loads,kg,468813.3780054473,12545.941093449608,621.4726473093012,gwlfe,020401040302,12,020401040302,East Branch Neversink River,NY,17638.55,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,94728"
456,Loading Rates,kg/ha,162.27041982570066,2.270447062740281,0.16165305958744763,gwlfe,020401040303,12,020401040303,Neversink River,NY,19496.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
457,Mean Annual Concentration,mg/l,26.29150920449011,0.36786421032534533,0.026191482764650054,gwlfe,020401040303,12,020401040303,Neversink River,NY,19496.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
458,Mean Low-Flow Concentration,mg/l,33.1043249375682,0.39595199966456984,0.03142371248688503,gwlfe,020401040303,12,020401040303,Neversink River,NY,19496.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
459,Total Loads,kg,1188630.8252232573,16631.02473457256,1184.1086614780538,gwlfe,020401040303,12,020401040303,Neversink River,NY,19496.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14735,14777"
460,Loading Rates,kg/ha,298.2980324227107,2.738474623953816,0.3837347843259587,gwlfe,020401040304,12,020401040304,Sheldrake Stream,NY,19408.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
461,Mean Annual Concentration,mg/l,53.34720831264603,0.4897450212341285,0.06862659907604089,gwlfe,020401040304,12,020401040304,Sheldrake Stream,NY,19408.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
462,Mean Low-Flow Concentration,mg/l,79.07125164939491,0.9136908832432301,0.19033636210122892,gwlfe,020401040304,12,020401040304,Sheldrake Stream,NY,19408.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
463,Total Loads,kg,2248570.5684023937,20642.621715363864,2892.592804249077,gwlfe,020401040304,12,020401040304,Sheldrake Stream,NY,19408.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
464,Loading Rates,kg/ha,298.0186820958945,5.0607343255678146,1.200744482430073,gwlfe,020401040305,12,020401040305,Upper Neversink River,NY,29639.99,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
465,Mean Annual Concentration,mg/l,45.08294421408925,0.7655654393119115,0.18164329878940896,gwlfe,020401040305,12,020401040305,Upper Neversink River,NY,29639.99,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
466,Mean Low-Flow Concentration,mg/l,58.86804477580706,1.1513433654827858,0.37905105493580366,gwlfe,020401040305,12,020401040305,Upper Neversink River,NY,29639.99,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
467,Total Loads,kg,3495014.0942796026,59349.76180309653,14081.730917698678,gwlfe,020401040305,12,020401040305,Upper Neversink River,NY,29639.99,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
468,Loading Rates,kg/ha,41.201519705603275,1.7933794607093692,0.08919505527121778,gwlfe,020401040306,12,020401040306,Turner Brook-Bush Kill,NY,12395.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
469,Mean Annual Concentration,mg/l,7.608956937785436,0.331195237145359,0.016472240331702845,gwlfe,020401040306,12,020401040306,Turner Brook-Bush Kill,NY,12395.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
470,Mean Low-Flow Concentration,mg/l,11.281556472838757,0.3770871273233639,0.04017296906902219,gwlfe,020401040306,12,020401040306,Turner Brook-Bush Kill,NY,12395.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
471,Total Loads,kg,203205.89518803536,8844.947500218608,439.9100125976461,gwlfe,020401040306,12,020401040306,Turner Brook-Bush Kill,NY,12395.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
472,Loading Rates,kg/ha,160.07684066672982,8.63202694987577,0.2172467697318446,gwlfe,020401040307,12,020401040307,Middle Neversink River,NY,28479.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
473,Mean Annual Concentration,mg/l,25.705105318463506,1.386129067354143,0.03488544047217506,gwlfe,020401040307,12,020401040307,Middle Neversink River,NY,28479.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
474,Mean Low-Flow Concentration,mg/l,32.29387896738496,1.2565355095818456,0.05456098320898217,gwlfe,020401040307,12,020401040307,Middle Neversink River,NY,28479.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
475,Total Loads,kg,1786249.441947838,96322.19912557877,2424.1915294067344,gwlfe,020401040307,12,020401040307,Middle Neversink River,NY,28479.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
476,Loading Rates,kg/ha,279.67655485752493,5.127889118523817,0.2802868519543393,gwlfe,020401040308,12,020401040308,Lower Neversink River,"NJ,NY",27957.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
477,Mean Annual Concentration,mg/l,51.6530998239631,0.9470631839707041,0.05176581480244988,gwlfe,020401040308,12,020401040308,Lower Neversink River,"NJ,NY",27957.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
478,Mean Low-Flow Concentration,mg/l,90.64770467394149,1.1893678165196009,0.15111788083024102,gwlfe,020401040308,12,020401040308,Lower Neversink River,"NJ,NY",27957.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
479,Total Loads,kg,3116631.6243658,57143.657970093846,3123.4325921235695,gwlfe,020401040308,12,020401040308,Lower Neversink River,"NJ,NY",27957.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
480,Loading Rates,kg/ha,260.8739362996951,2.1774408320930303,0.1617028110391696,gwlfe,0204010404,10,0204010404,Shohola Creek,PA,54675.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
481,Mean Annual Concentration,mg/l,43.069149055982805,0.35948598425816575,0.026696428819997675,gwlfe,0204010404,10,0204010404,Shohola Creek,PA,54675.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
482,Mean Low-Flow Concentration,mg/l,55.930594993658026,0.4067577748465121,0.04147772555708766,gwlfe,0204010404,10,0204010404,Shohola Creek,PA,54675.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
483,Total Loads,kg,5651233.819879404,47169.24751338168,3502.919484698219,gwlfe,0204010404,10,0204010404,Shohola Creek,PA,54675.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
484,Loading Rates,kg/ha,165.79085919502563,2.093189572931916,0.1255713625557022,gwlfe,020401040401,12,020401040401,Upper Shohola Creek,PA,23963.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
485,Mean Annual Concentration,mg/l,27.61618808683345,0.34866769632629285,0.02091672836183887,gwlfe,020401040401,12,020401040401,Upper Shohola Creek,PA,23963.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
486,Mean Low-Flow Concentration,mg/l,35.87640286027381,0.399466565512668,0.0328228087028367,gwlfe,020401040401,12,020401040401,Upper Shohola Creek,PA,23963.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
487,Total Loads,kg,1580069.783558192,19949.14322482763,1196.75787083712,gwlfe,020401040401,12,020401040401,Upper Shohola Creek,PA,23963.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
488,Loading Rates,kg/ha,137.51510341326207,2.1068342854518045,0.16542200518203568,gwlfe,020401040402,12,020401040402,Middle Shohola Creek,PA,15643.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
489,Mean Annual Concentration,mg/l,22.466704614529213,0.34420672630235266,0.027026030122662838,gwlfe,020401040402,12,020401040402,Middle Shohola Creek,PA,15643.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
490,Mean Low-Flow Concentration,mg/l,28.48404829238921,0.3879900702370244,0.04812538871840468,gwlfe,020401040402,12,020401040402,Middle Shohola Creek,PA,15643.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
491,Total Loads,kg,834194.1203255304,12780.478142407737,1003.4829678352648,gwlfe,020401040402,12,020401040402,Middle Shohola Creek,PA,15643.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
492,Loading Rates,kg/ha,106.24056585843822,2.0635180715102064,0.09828185232257855,gwlfe,020401040403,12,020401040403,Lower Shohola Creek,PA,15068.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
493,Mean Annual Concentration,mg/l,17.48359662342069,0.33958514147501523,0.016173862098025397,gwlfe,020401040403,12,020401040403,Lower Shohola Creek,PA,15068.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
494,Mean Low-Flow Concentration,mg/l,22.67068038094918,0.36866332773547283,0.02225481223605278,gwlfe,020401040403,12,020401040403,Lower Shohola Creek,PA,15068.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
495,Total Loads,kg,644455.2724972863,12517.300621780914,596.1777161887616,gwlfe,020401040403,12,020401040403,Lower Shohola Creek,PA,15068.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
496,Loading Rates,kg/ha,311.6164721207978,9.469894633774816,0.24278969158935287,gwlfe,0204010405,10,0204010405,Halfway Brook-Delaware River,"NJ,NY,PA",99384.31,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
497,Mean Annual Concentration,mg/l,54.301511357858104,1.65020028470864,0.042307927773148665,gwlfe,0204010405,10,0204010405,Halfway Brook-Delaware River,"NJ,NY,PA",99384.31,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
498,Mean Low-Flow Concentration,mg/l,80.31369788329826,1.225953599137113,0.061235897583452346,gwlfe,0204010405,10,0204010405,Halfway Brook-Delaware River,"NJ,NY,PA",99384.31,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
499,Total Loads,kg,12096484.023021193,367607.1048411878,9424.731642961297,gwlfe,0204010405,10,0204010405,Halfway Brook-Delaware River,"NJ,NY,PA",99384.31,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
500,Loading Rates,kg/ha,81.18130752413427,2.118261590531968,0.11427002219035841,gwlfe,020401040501,12,020401040501,Beaver Brook,NY,15063.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
501,Mean Annual Concentration,mg/l,12.874299578229637,0.3359287394263558,0.01812173939243671,gwlfe,020401040501,12,020401040501,Beaver Brook,NY,15063.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
502,Mean Low-Flow Concentration,mg/l,16.118016153820413,0.3543752909794679,0.025530646569452767,gwlfe,020401040501,12,020401040501,Beaver Brook,NY,15063.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
503,Total Loads,kg,480414.74166632176,12535.448440450082,676.227137318103,gwlfe,020401040501,12,020401040501,Beaver Brook,NY,15063.49,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
504,Loading Rates,kg/ha,89.8753763564476,2.1589124357870477,0.11063944251593646,gwlfe,020401040502,12,020401040502,Halfway Brook,NY,18123.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
505,Mean Annual Concentration,mg/l,14.172462605561863,0.34043925049643914,0.017446751550040447,gwlfe,020401040502,12,020401040502,Halfway Brook,NY,18123.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
506,Mean Low-Flow Concentration,mg/l,17.56333489158519,0.3661232739649396,0.024622412668336136,gwlfe,020401040502,12,020401040502,Halfway Brook,NY,18123.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
507,Total Loads,kg,637791.6207758947,15320.506209319205,785.1417398700914,gwlfe,020401040502,12,020401040502,Halfway Brook,NY,18123.83,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
508,Loading Rates,kg/ha,96.21819578637161,1.9111425783215858,0.10753747442023875,gwlfe,020401040503,12,020401040503,Mill Brook,NY,12477.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
509,Mean Annual Concentration,mg/l,17.353881397200563,0.34469303198086465,0.019395422680619844,gwlfe,020401040503,12,020401040503,Mill Brook,NY,12477.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
510,Mean Low-Flow Concentration,mg/l,27.114213364626092,0.3929352597346808,0.040044810155811426,gwlfe,020401040503,12,020401040503,Mill Brook,NY,12477.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
511,Total Loads,kg,467678.1624392378,9289.2996161899,522.6966481670124,gwlfe,020401040503,12,020401040503,Mill Brook,NY,12477.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
512,Loading Rates,kg/ha,157.53425083012135,2.2309390155651547,0.11521986931737417,gwlfe,020401040504,12,020401040504,Twin Lakes Creek-Delaware River,"NY,PA",25731.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
513,Mean Annual Concentration,mg/l,24.458013155482345,0.34636490480163196,0.01788848497826778,gwlfe,020401040504,12,020401040504,Twin Lakes Creek-Delaware River,"NY,PA",25731.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
514,Mean Low-Flow Concentration,mg/l,29.72970101926121,0.3767840185127682,0.023702688771631203,gwlfe,020401040504,12,020401040504,Twin Lakes Creek-Delaware River,"NY,PA",25731.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
515,Total Loads,kg,1569734.2889716611,22229.96872669743,1148.096865826043,gwlfe,020401040504,12,020401040504,Twin Lakes Creek-Delaware River,"NY,PA",25731.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
516,Loading Rates,kg/ha,179.1822732146704,9.733485799650953,0.23175151048956996,gwlfe,020401040505,12,020401040505,Shingle Kill-Delaware River,"NJ,NY,PA",27988.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
517,Mean Annual Concentration,mg/l,31.107031420256753,1.6897868475840683,0.040233341106539644,gwlfe,020401040505,12,020401040505,Shingle Kill-Delaware River,"NJ,NY,PA",27988.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
518,Mean Low-Flow Concentration,mg/l,45.62665017931422,1.4010397788367481,0.06830483792367721,gwlfe,020401040505,12,020401040505,Shingle Kill-Delaware River,"NJ,NY,PA",27988.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
519,Total Loads,kg,1967313.8505331518,106867.83398868765,2544.492534269184,gwlfe,020401040505,12,020401040505,Shingle Kill-Delaware River,"NJ,NY,PA",27988.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
520,Loading Rates,kg/ha,294.6393712418039,2.2333112300245217,0.16306112811753096,gwlfe,0204010406,10,0204010406,Bush Kill,PA,101069.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
521,Mean Annual Concentration,mg/l,49.08293443230502,0.3720394467590127,0.027163778642746807,gwlfe,0204010406,10,0204010406,Bush Kill,PA,101069.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
522,Mean Low-Flow Concentration,mg/l,64.48824961402003,0.4307472261952637,0.03913734274687426,gwlfe,0204010406,10,0204010406,Bush Kill,PA,101069.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
523,Total Loads,kg,11819782.480673328,89591.7366347867,6541.376521675683,gwlfe,0204010406,10,0204010406,Bush Kill,PA,101069.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
524,Loading Rates,kg/ha,33.32458005525576,2.0232216547973714,0.07309351743241028,gwlfe,020401040601,12,020401040601,Brights Creek,PA,10894.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
525,Mean Annual Concentration,mg/l,5.318703785430131,0.32291229645781677,0.011665946493955909,gwlfe,020401040601,12,020401040601,Brights Creek,PA,10894.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
526,Mean Low-Flow Concentration,mg/l,6.883391661965405,0.32252022689015586,0.013223494439427911,gwlfe,020401040601,12,020401040601,Brights Creek,PA,10894.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
527,Total Loads,kg,144265.43951720768,8758.7288657833,316.42914631664735,gwlfe,020401040601,12,020401040601,Brights Creek,PA,10894.82,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
528,Loading Rates,kg/ha,128.51204487336412,1.9929861112238973,0.09894766902674001,gwlfe,020401040602,12,020401040602,Upper Bush Kill,PA,24605.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
529,Mean Annual Concentration,mg/l,21.585527485533575,0.33475194114685297,0.01661974666663216,gwlfe,020401040602,12,020401040602,Upper Bush Kill,PA,24605.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
530,Mean Low-Flow Concentration,mg/l,28.179914169642323,0.36158390755938236,0.02271775397357118,gwlfe,020401040602,12,020401040602,Upper Bush Kill,PA,24605.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
531,Total Loads,kg,1241837.5920202923,19258.623389978766,956.1511153391941,gwlfe,020401040602,12,020401040602,Upper Bush Kill,PA,24605.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
532,Loading Rates,kg/ha,42.74774339601522,1.935373424416167,0.07566204765083932,gwlfe,020401040603,12,020401040603,Middle Bush Kill,PA,13446.08,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
533,Mean Annual Concentration,mg/l,7.178666555256691,0.3250089798911828,0.01270599493268103,gwlfe,020401040603,12,020401040603,Middle Bush Kill,PA,13446.08,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
534,Mean Low-Flow Concentration,mg/l,9.595396648362708,0.3307029087883759,0.015654920688264958,gwlfe,020401040603,12,020401040603,Middle Bush Kill,PA,13446.08,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
535,Total Loads,kg,231581.6250735728,10484.691989432142,409.89157694365684,gwlfe,020401040603,12,020401040603,Middle Bush Kill,PA,13446.08,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
536,Loading Rates,kg/ha,126.13637866733299,2.1402474431451384,0.11441926956376006,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
537,Mean Annual Concentration,mg/l,20.883673874260012,0.3543484447951527,0.018943739591593692,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
538,Mean Low-Flow Concentration,mg/l,26.842780590584173,0.4244711065925332,0.029920189585117888,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
539,Total Loads,kg,971363.6384792645,16481.831534916393,881.1313529835596,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
540,Loading Rates,kg/ha,111.64088427522229,2.0357573905462134,0.09441036702018099,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
541,Mean Annual Concentration,mg/l,18.909978615376208,0.34482106596737916,0.015991435691428618,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
542,Mean Low-Flow Concentration,mg/l,24.579032387888386,0.3933601490389352,0.02244633399461705,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
543,Total Loads,kg,928852.1571698495,16937.501489344497,785.4942536079059,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
544,Loading Rates,kg/ha,148.49081571329907,2.5326983783250547,0.1943349676208612,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
545,Mean Annual Concentration,mg/l,24.30255830901001,0.4145108215798367,0.03180558244897948,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
546,Mean Low-Flow Concentration,mg/l,30.250484011013707,0.5574876355657185,0.056335439295529255,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
547,Total Loads,kg,695768.5661062341,11867.211521479874,910.5759242843071,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
