,Source,Sediment,TotalN,TotalP,huc,land_use_source,stream_layer,weather_source
2237,Farm Animals,0.0,2028.4780593426267,513.4444671888245,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2238,Hay/Pasture,45940.4808295648,941.7065432060631,387.2681459906264,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2239,High-Density Mixed,6463.676827946368,142.36857027850917,14.625671961073724,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2240,Low-Density Mixed,8698.337361433645,207.60654464674357,22.40791998600057,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2241,Low-Density Open Space,22670.338822599875,541.0816473730292,58.40140676132772,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2242,Medium-Density Mixed,13398.79265677942,295.12102860036447,30.318091589173935,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2243,Open Land,1644.849101126819,22.440309775378825,2.0451588325665133,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2244,Point Sources,0.0,102158.37517613341,1635.3567211686147,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2245,Septic Systems,0.0,379.0682834399999,0.0,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2246,Stream Bank Erosion,2776658.0,2358.0,721.0,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2247,Subsurface Flow,0.0,72207.86179202583,881.2765509568871,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2248,Wetlands,845.0291302188477,179.6897470990514,10.183820324497482,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2249,Wooded Areas,9088.744014012635,411.3074619493108,29.46128630981258,020401050503,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2250,Barren Areas,1.0733800369471989,0.4625600521597469,0.01666998758179529,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2251,Cropland,4277838.135383636,19639.317156236106,6414.291550578665,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2252,Farm Animals,0.0,3182.3606475698225,814.8632332429213,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2253,Hay/Pasture,163990.56629811972,1146.6243857777365,537.6284415560378,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2254,High-Density Mixed,3782.678695698928,75.0117813363038,7.667283747991105,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2255,Low-Density Mixed,7476.7000520126385,172.15067516296006,18.6642987790725,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2256,Low-Density Open Space,27715.86785160009,638.1565838121265,69.18790842282138,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2257,Medium-Density Mixed,15700.707462969525,311.35027047808285,31.824479118374043,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2258,Open Land,1508.586359345128,19.83291820677811,2.216661933367879,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2259,Point Sources,0.0,471.74905416012,26.549946768311997,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2260,Septic Systems,0.0,425.25727596,0.0,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2261,Stream Bank Erosion,2561781.0,1953.0,812.0,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2262,Subsurface Flow,0.0,124904.88284174362,1434.0390405730718,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2263,Wetlands,433.40367336458314,84.62418523781128,4.933652666079591,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2264,Wooded Areas,11870.53153839976,292.90605823271966,28.555973653897645,020401050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2265,Barren Areas,10.435902489679481,13.441846990444304,0.4603205997842572,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2266,Cropland,1503383.769749727,13411.520482180284,3184.9204122510373,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2267,Farm Animals,0.0,3185.436074310055,768.0969962626742,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2268,Hay/Pasture,57089.349246105354,1726.3608154381293,818.7787975925966,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2269,High-Density Mixed,8833.377883484287,195.7190787008996,20.11341840242627,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2270,Low-Density Mixed,8220.012435573464,189.8542838833466,20.58001533329223,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2271,Low-Density Open Space,28825.83546411509,665.778597328478,72.16973702851347,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2272,Medium-Density Mixed,17706.07347268141,392.30931057109103,40.316362406050274,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2273,Open Land,1197.8684141828523,39.03476903364795,2.2438333581712793,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2274,Point Sources,0.0,46210.99734861299,1910.106170305854,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2275,Septic Systems,0.0,478.59027876,0.0,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2276,Stream Bank Erosion,4077184.0,3574.0,1317.0,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2277,Subsurface Flow,0.0,111188.60420187347,1539.9350736554054,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2278,Wetlands,583.1381724513537,272.7203864744823,14.999255193754443,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2279,Wooded Areas,7093.748964066328,1148.520434593223,68.30142700541418,020401050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2280,Barren Areas,21.850054223444396,34.950353646840625,1.192672583673003,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2281,Cropland,1716245.7715298666,14549.076711598254,3823.0605194992086,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2282,Farm Animals,0.0,2484.983473908608,576.5145830414659,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2283,Hay/Pasture,55113.44895601699,1340.7419072505356,672.59807490608,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2284,High-Density Mixed,8718.77931095331,172.2559139293925,17.604208583226058,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2285,Low-Density Mixed,14262.337371578975,350.0836965281245,37.66175061326261,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2286,Low-Density Open Space,28441.16242917981,698.117497669442,75.10297496492879,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2287,Medium-Density Mixed,37290.82998283534,736.7506127617011,75.29443352634586,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2288,Open Land,1794.2905881817342,104.79114958429406,4.441589510113426,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2289,Point Sources,0.0,52629.22448029853,6093.697782355198,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2290,Septic Systems,0.0,952.34631228,0.0,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2291,Stream Bank Erosion,3393346.0,2635.0,1162.0,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2292,Subsurface Flow,0.0,72220.71488787606,1211.6937413077305,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2293,Wetlands,332.5728897734464,191.00799321202004,10.454134157660913,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2294,Wooded Areas,7730.703785619204,626.4432877937248,42.293904372932744,020401050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2295,Barren Areas,440.76066272778985,98.86876924632611,3.8335185675346404,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2296,Cropland,4553930.234992551,29442.978642716447,8340.941471777822,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2297,Farm Animals,0.0,3674.586967466389,887.8170799234576,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2298,Hay/Pasture,79465.86605094244,1070.0437472719345,506.56314397363815,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2299,High-Density Mixed,19027.223818136972,427.637663294241,43.97507554862874,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2300,Low-Density Mixed,17857.18236465846,440.2575562985305,47.33731747457181,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2301,Low-Density Open Space,34229.32184272829,843.9023178740828,90.7379586499236,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2302,Medium-Density Mixed,35247.152318843895,792.1812451188398,81.46202519664013,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2303,Open Land,2987.36965734065,42.73201017143846,4.629436550817684,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2304,Point Sources,0.0,1140.0277142854513,5549.608873233884,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2305,Septic Systems,0.0,962.0148027600001,0.0,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2306,Stream Bank Erosion,5457823.0,4422.0,1813.0,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2307,Subsurface Flow,0.0,279425.0811235908,2740.5652235539756,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2308,Wetlands,422.0490968874033,120.821091880285,6.847666681174309,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2309,Wooded Areas,5568.352436412355,388.0835553104381,26.872665537897895,020401050603,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2310,Barren Areas,3.328429101498882,1.0647635328928238,0.040127785180041356,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2311,Cropland,1254174.6203860242,5587.889259033972,2263.0537627912954,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2312,Farm Animals,0.0,1637.0846376395796,392.937409068675,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2313,Hay/Pasture,85540.29362300885,912.9884645039364,527.5058734059292,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2314,High-Density Mixed,456.7583887105202,8.39971821255116,0.8551903886590441,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2315,Low-Density Mixed,2685.8248582114725,58.98174724056803,6.434637335449432,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2316,Low-Density Open Space,16834.564218451625,369.6935072300402,40.331861221287745,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2317,Medium-Density Mixed,4136.925977749568,76.07744781082052,7.745581520140484,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2318,Open Land,1938.413357446998,24.60337529634299,3.25704180115383,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2319,Point Sources,0.0,0.0,0.0,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2320,Septic Systems,0.0,111.49067159999997,0.0,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2321,Stream Bank Erosion,1330061.0,839.0,491.0,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2322,Subsurface Flow,0.0,24616.906311822553,628.0933801846697,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2323,Wetlands,290.29290274751133,30.983119018720732,2.0208523757338424,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2324,Wooded Areas,11621.803482653064,241.04401777752645,28.306561009324874,020401050604,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2325,Barren Areas,123.36518719100222,17.754535776957066,0.7465252687055144,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2326,Cropland,2943154.75135879,13395.37679574375,4640.98452923493,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2327,Farm Animals,0.0,2463.0632341784108,601.9006517129062,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2328,Hay/Pasture,71225.86383735164,599.371232687305,297.54469244970034,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2329,High-Density Mixed,25843.798090356646,557.1374459776379,57.18033538096015,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2330,Low-Density Mixed,22573.201909611264,569.7078432654356,61.06908953992045,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2331,Low-Density Open Space,35724.54563086304,901.6245867331241,96.64847214143933,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2332,Medium-Density Mixed,60685.89178018134,1308.2590505882943,134.2697243164979,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2333,Open Land,2395.690772541963,27.390553504980222,3.6540349996705657,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2334,Point Sources,0.0,85807.08795987589,24660.53055652352,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2335,Septic Systems,0.0,1718.5490665199995,0.0,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2336,Stream Bank Erosion,4814576.0,3839.0,1637.0,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2337,Subsurface Flow,0.0,98221.12550516473,1182.1842179841572,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2338,Wetlands,99.71463199570415,24.327761546403647,1.399318953816302,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2339,Wooded Areas,8988.265893564638,276.9371854903951,25.294216269694427,020401050605,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2340,Barren Areas,12.223107322503816,8.783007641180847,0.3103040964524122,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2341,Cropland,1105567.287911818,7133.525988910525,2403.681530589693,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2342,Farm Animals,0.0,2452.330227123374,589.1684355665142,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2343,Hay/Pasture,77636.45590708982,2279.8139273032475,1306.1232139822293,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2344,High-Density Mixed,27000.366707179444,585.2329034743414,60.07903960899431,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2345,Low-Density Mixed,17533.986103966996,435.0634412061311,46.731147245110826,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2346,Low-Density Open Space,32366.109895162608,803.0867063513537,86.26135770234724,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2347,Medium-Density Mixed,61401.473489419484,1330.8768357675976,136.6256094899834,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2348,Open Land,2093.202932962181,70.64767057585418,4.492255074553966,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2349,Point Sources,0.0,54154.911421351084,1056.5878815793137,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2350,Septic Systems,0.0,1744.0326486000004,0.0,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2351,Stream Bank Erosion,4317940.0,2942.0,1647.0,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2352,Subsurface Flow,0.0,34787.90796664254,763.3260093213805,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2353,Wetlands,1818.7891979886256,432.76678599915385,25.291054914196863,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2354,Wooded Areas,11666.871238552196,1376.667708366871,88.5816649270419,020401050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2355,Barren Areas,10.871321462516322,6.934952838863514,0.2470415982331004,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2356,Cropland,945894.977495517,6328.684767689098,2114.289838839295,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2357,Farm Animals,0.0,2300.753139211996,552.4302989364962,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2358,Hay/Pasture,98974.11056085463,3123.7987948623645,1811.4905091438054,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2359,High-Density Mixed,3253.079578749136,66.04738784513312,6.759060002622326,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2360,Low-Density Mixed,6659.6536572577525,154.45652758214146,16.730310355938073,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2361,Low-Density Open Space,22969.574672329753,532.7305182095065,57.703918670480796,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2362,Medium-Density Mixed,11290.099714482298,229.22328722722673,23.457914126748072,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2363,Open Land,1657.0651008833083,51.306250584255515,3.508901128054279,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2364,Point Sources,0.0,9866.020218984442,844.1383075330656,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2365,Septic Systems,0.0,310.5811566,0.0,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2366,Stream Bank Erosion,2274638.0,1616.0,884.0,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2367,Subsurface Flow,0.0,30318.485290544217,727.6562300165173,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2368,Wetlands,571.5290728336319,117.5227323484932,6.988722216380702,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2369,Wooded Areas,13848.001282648314,1424.0766371739478,94.41552224440737,020401050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2370,Barren Areas,1.8211310413891784,0.9617463779704206,0.03466488270298608,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2371,Cropland,1541791.2073490042,8892.683471443162,3185.4939886857333,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2372,Farm Animals,0.0,1467.5763554613386,352.4433347310364,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2373,Hay/Pasture,122897.97414406475,3192.9543445835343,1829.788240044145,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2374,High-Density Mixed,4255.348614552154,83.03976155351359,8.480759271241006,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2375,Low-Density Mixed,8096.841159753767,195.59080301937215,21.077698288689223,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2376,Low-Density Open Space,19045.490090819036,460.0711101110541,49.57922305427961,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2377,Medium-Density Mixed,20203.085883858384,394.24723716021987,40.26403555546114,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2378,Open Land,380.8240677864853,10.34800361465662,0.7652914237643323,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2379,Point Sources,0.0,5171.4996313293095,284.4794296289792,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2380,Septic Systems,0.0,539.9333953199999,0.0,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2381,Stream Bank Erosion,1586087.0,1034.0,602.0,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2382,Subsurface Flow,0.0,25719.29395175354,480.0887814600368,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2383,Wetlands,193.64970537065483,46.40218507962028,2.709655628195485,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2384,Wooded Areas,6245.467801088852,571.6413718165542,38.71154407744497,020401050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2385,Barren Areas,1.4890348020732884,1.7384114199216603,0.0593497329054142,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2386,Cropland,2503175.5274846135,11930.160251487125,3425.4021388973238,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2387,Farm Animals,0.0,1113.3629996145385,295.6828062070627,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2388,Hay/Pasture,7981.910756962882,98.32589250669008,44.07074007556469,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2389,High-Density Mixed,9195.472443092143,188.35192032327333,19.28450630515328,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2390,Low-Density Mixed,16984.002816611675,422.6099944609126,45.406151228587625,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2391,Low-Density Open Space,29126.07500568055,724.7390694483196,77.86756636130598,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2392,Medium-Density Mixed,29974.531993212007,613.9717884701079,62.86181104825734,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2393,Open Land,445.9950025181977,15.416896098287765,0.7397004848824976,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2394,Point Sources,0.0,1267.397458913696,36.5199267788608,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2395,Septic Systems,0.0,853.69999968,0.0,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2396,Stream Bank Erosion,5266587.0,2487.0,1323.0,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2397,Subsurface Flow,0.0,76414.15162732042,879.7008124907325,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2398,Wetlands,2950.831851646296,675.4583276564639,38.22260235269822,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2399,Wooded Areas,2795.474436863944,144.83719634611137,10.154488467082992,020401050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2400,Barren Areas,1.83648708956459,0.9378083080996487,0.032963182654752864,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2401,Cropland,486012.1159481979,1760.4919807075169,591.4052843244632,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2402,Farm Animals,0.0,204.46598086389102,54.02173323588943,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2403,Hay/Pasture,1898.1646881572801,24.98852488473834,10.942081069754398,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2404,High-Density Mixed,15232.86543806047,310.17872638789584,31.748383069668606,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2405,Low-Density Mixed,22810.056401685873,615.0886438182251,65.47686746902276,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2406,Low-Density Open Space,18181.552586176396,490.2778987391911,52.19062540231831,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2407,Medium-Density Mixed,51766.97360251444,1054.1033140661827,107.8928790497681,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
2408,Open Land,194.82470104403842,3.5717310945273524,0.25669222836634575,020401050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
