,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
539,Medium-Density Mixed,50.6452391213927,4.41959048447093,2484.84490988855,19.43549523581137,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
540,Medium-Density Mixed,50.6452391213927,4.41959048447093,2484.84490988855,19.43549523581137,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
541,Open Land,15.6435625112846,0.564747691252799,306.316173149325,11.877247088551393,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
542,Open Land,15.6435625112846,0.564747691252799,306.316173149325,11.877247088551393,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
543,Point Sources,0.0,0.0,0.0,6150.699999999999,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
544,Point Sources,0.0,0.0,0.0,6150.699999999999,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
545,Septic Systems,68.7561922579758,0.0,0.0,81.88102159531643,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
546,Septic Systems,68.7561922579758,0.0,0.0,81.88102159531643,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
547,Stream Bank Erosion,694.152762048746,226.317445534141,881839.237766782,6150.699999999999,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
548,Stream Bank Erosion,694.152762048746,226.317445534141,881839.237766782,6150.699999999999,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
549,Subsurface Flow,9774.58730994329,327.458363089177,0.0,6150.699999999999,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
550,Subsurface Flow,9774.58730994329,327.458363089177,0.0,6150.699999999999,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
551,Wetlands,87.4293584101187,3.92034798002001,87.2261460054798,198.76393044401536,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
552,Wetlands,87.4293584101187,3.92034798002001,87.2261460054798,198.76393044401536,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
553,Wooded Areas,830.161420752944,41.359930740418,4848.18856805786,4567.431359560282,subbasin,020401010506,12,020401010506,12,Beaverdam Creek-Delaware River,"NY,PA",15640.3,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
554,Wooded Areas,830.161420752944,41.359930740418,4848.18856805786,4567.431359560282,subbasin,020401010506,12,0204010105,10,Callicoon Creek-Delaware River,"NY,PA",114124.33,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
555,Barren Areas,15.0976973251924,0.487520226729472,19.2173287046946,20.705630727279235,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
556,Cropland,51.9493182519306,7.98584429584371,1365.58765121507,11.883231547829821,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
557,Farm Animals,1501.47686352319,315.505296586336,0.0,1312.5569391466577,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
558,Hay/Pasture,2023.25250992196,760.883218792053,126009.928615089,1300.6737075988278,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
559,High-Density Mixed,7.11070109925774,0.680068893005987,351.691992340594,2.790758924111549,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
560,Low-Density Mixed,19.3829715043675,2.01394232605815,863.188446341334,41.41126145455847,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
561,Low-Density Open Space,139.712884307934,14.5296894673218,6224.48446018947,298.4311559170899,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
562,Medium-Density Mixed,32.5215183049591,3.14227664441387,1616.24999688224,12.783476362059353,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
563,Open Land,36.7820179128498,1.22843310605421,520.354483261998,28.807834055345023,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
564,Point Sources,0.0,0.0,0.0,5501.8,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
565,Septic Systems,45.0177437974787,0.0,0.0,41.41126145455847,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
566,Stream Bank Erosion,468.950380286973,150.937470578196,556579.461805972,5501.8,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
567,Subsurface Flow,7971.42221486128,319.186162466914,0.0,5501.8,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
568,Wetlands,86.1563265461153,4.34318427378529,115.559402438472,170.50636781507336,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
569,Wooded Areas,839.236345349749,45.5968256620906,3865.63303923788,3613.762733280187,subbasin,020401010601,12,020401010601,12,North Branch Calkins Creek,PA,13754.19,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
570,Barren Areas,1.89151613189045,0.0502610927776136,1.46880262709253,3.059751144421066,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
571,Cropland,0.0,0.0,0.0,0.0,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
572,Farm Animals,1562.70617330151,254.434740439673,0.0,1460.7611934189042,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
573,Hay/Pasture,2197.7021066338,646.904361218034,114084.233369176,1460.7611934189042,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
574,High-Density Mixed,6.78430809715749,0.515005828387691,301.307925010526,2.6997804215479992,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
575,Low-Density Mixed,18.9394157494808,1.53896265144656,760.57178877553,41.396633130402655,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
576,Low-Density Open Space,151.151823254795,12.2102012432126,6052.81785870299,330.4531235974751,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
577,Medium-Density Mixed,29.9133831450547,2.29049749285431,1333.9805436395,11.879033854811198,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
578,Open Land,17.9997615679695,0.632005854226738,345.500811656023,13.67888746917653,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
579,Point Sources,0.0,0.0,0.0,5799.799999999999,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
580,Septic Systems,41.3542143200924,0.0,0.0,41.396633130402655,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
581,Stream Bank Erosion,449.599192538379,147.913740867675,622133.505054137,5799.799999999999,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
582,Subsurface Flow,8368.88400137923,250.595339298421,0.0,5799.799999999999,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
583,Wetlands,142.881986584017,5.54700678840632,164.121877948884,285.9967393226514,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
584,Wooded Areas,658.759132453823,28.5088842276721,3405.1072303429,3649.743159210022,subbasin,020401010602,12,020401010602,12,South Branch Calkins Creek,PA,14410.24,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
585,Barren Areas,4.15877499269405,0.125692874262026,2.35649229202745,4.949516171118282,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
586,Cropland,245.355610401992,39.4153058746697,16853.8130444289,31.766894698268253,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
587,Farm Animals,1089.74897445601,217.879735994459,0.0,1054.8768828699729,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
588,Hay/Pasture,1585.13827706191,578.358436785362,58266.1797105402,1023.1099881717046,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
589,High-Density Mixed,6.68808182084288,0.592143533359066,339.688449903963,2.519753687114762,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
590,Low-Density Mixed,59.2803663849953,5.69090649047256,2474.34081647481,108.16942613971227,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
591,Low-Density Open Space,261.044390049366,25.0180868687171,10887.5037751503,476.50342047402376,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
592,Medium-Density Mixed,58.8665230467209,5.2350065257916,2995.89034919677,21.957853559142926,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
593,Open Land,139.106166441595,3.52408092529297,1049.90650560072,95.84063131347219,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
594,Point Sources,0.0,0.0,0.0,12415.8,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
595,Septic Systems,76.8906719417505,0.0,0.0,108.16942613971227,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
596,Stream Bank Erosion,1276.8548779584,427.07389556885,1647906.14510901,12415.8,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
597,Subsurface Flow,19101.475366371,666.459914138904,0.0,12415.8,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
598,Wetlands,400.109837018965,18.5584073213108,383.264650643877,681.7733547707655,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
599,Wooded Areas,2702.13154881095,131.551562709216,7554.54916189055,9969.225480663334,subbasin,020401010603,12,020401010603,12,Tenmile River,NY,31149.8,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
600,Barren Areas,3.15891312605313,0.0931591122568062,2.68125663705434,4.41088873549722,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
601,Cropland,122.978963028326,15.6893839844378,5881.69455683456,21.334298577813087,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
602,Farm Animals,1385.49856095117,242.124645810899,0.0,716.3643378997323,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
603,Hay/Pasture,1205.29762155993,387.086222060115,67633.3716427501,695.0300393219192,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
604,High-Density Mixed,15.6360055359211,1.27738513747307,722.816166583724,5.941197072302379,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
605,Low-Density Mixed,76.144201444133,6.52341063916648,3039.05365038862,142.5887297352571,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
606,Low-Density Open Space,376.811076335122,32.7931744627274,15146.5433169621,705.2020888548004,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
607,Medium-Density Mixed,76.0910173566367,6.288525347025,3534.32171374512,28.71578584946149,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
608,Open Land,36.0829253019549,1.2684322866189,685.024844394219,27.7255863374111,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
609,Point Sources,2056.98475404634,230.668027046999,0.0,9543.400000000001,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
610,Septic Systems,100.418195108735,0.0,0.0,142.5887297352571,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
611,Stream Bank Erosion,1377.31112101097,431.144630936843,1730160.3982335,9543.400000000001,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
612,Subsurface Flow,16097.0141707311,507.175714551851,0.0,9543.400000000001,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
613,Wetlands,176.348718688245,7.32181483652858,202.530459672249,343.86928509386496,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
614,Wooded Areas,1608.43991847675,71.9282279693981,6575.59008423469,7568.724997563392,subbasin,020401010604,12,020401010604,12,Peggy Run-Delaware River,"NY,PA",24333.56,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
615,Barren Areas,9.23744711596668,0.216650271701385,5.61344203921243,10.975922941478254,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
616,Cropland,44.4846697888264,4.698745250101,1272.50343268859,8.546825241315034,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
617,Farm Animals,1375.11357810272,207.467322949923,0.0,770.8336701851285,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
618,Hay/Pasture,1374.93683491835,387.724930880217,87404.8282366211,762.2868449438135,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
619,High-Density Mixed,8.42665586946397,0.578607971439,378.253570365069,3.2387969335509603,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
620,Low-Density Mixed,33.7038319514037,2.47917055378179,1271.22712129384,64.4160723450691,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
621,Low-Density Open Space,185.852111365828,14.2852755828201,7155.84052898712,354.3783644793676,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
622,Medium-Density Mixed,65.7908135775145,4.46201788842932,2935.03860077422,25.010709653532416,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
623,Open Land,62.249904069829,1.45359071924259,553.377439916839,42.554193043600115,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
624,Point Sources,1524.5140071136,26.0215539450337,0.0,7799.199999999999,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
625,Septic Systems,87.2458188599858,0.0,0.0,64.4160723450691,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
626,Stream Bank Erosion,566.927859446285,185.990913791612,799510.381542527,7799.199999999999,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
627,Subsurface Flow,12352.0766015299,340.621343914581,0.0,7799.199999999999,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
628,Wetlands,334.978820391474,12.7628946269441,412.966713683656,654.8667466477068,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
629,Wooded Areas,1406.65504507921,58.7119975027658,5927.20190020769,5872.928472924254,subbasin,020401010605,12,020401010605,12,Masthope Creek,PA,19955.64,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
630,Barren Areas,7.29775987009006,0.236589929005781,11.647882672816,10.080116988575773,subbasin,020401010606,12,020401010606,12,Westcolang Creek-Delaware River,"NY,PA",12490.28,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
631,Barren Areas,6.22364261788824,0.201090476265569,9.17343418038287,10.080116988575773,subbasin,020401010606,12,0204010106,10,Masthope Creek-Delaware River,"NY,PA",116093.72,2019_2019,"4725,14777",nhdhr,NASA_NLDAS_2000_2019
